Rank,AdvRollNo,InsCode,BranchCode
612,5003359,109,4203
613,6066046,109,4111
614,6012034,117,4114
615,5034202,106,4111
616,2021185,109,4111
617,6114015,109,4111
618,1095102,102,4125
619,5012133,109,4203
620,3025517,114,4110
621,6087078,117,4110
622,1033036,109,4203
623,6118201,111,4110
624,6084210,117,4114
625,6061092,110,4125
626,3040049,112,4110
627,2053225,109,4111
629,7027263,113,4111
630,5044256,117,4114
631,2063260,111,5216
632,4002038,109,4111
633,6078282,117,4114
634,4049001,109,4207
635,4021072,111,5216
636,1089284,102,4125
637,5046365,106,5225
638,2061170,109,4111
639,1052017,102,4125
640,2052175,109,4203
641,5045237,117,4110
642,2042206,104,4124
643,6035115,102,4125
644,7035031,109,4111
645,2056017,117,4114
646,6121035,107,4185
647,2011295,104,4192
648,2073173,106,4208
650,5045334,102,4111
651,6081450,109,4111
652,2063186,102,4125
653,2064070,102,4125
654,2071129,109,4203
655,1113059,102,4125
656,6035166,106,5225
657,6036252,101,4110
658,2065157,109,4203
659,6040082,117,4110
660,4061166,109,4111
661,5045403,106,4111
662,4002227,104,4125
664,5037324,106,5225
665,6133247,101,4110
666,6038008,106,4208
667,2004132,109,4111
668,6019071,101,4110
669,4064170,109,4111
670,4065126,116,4113
671,6068263,110,4125
672,3038035,111,5216
673,2072082,115,4110
674,5055375,106,4111
675,5007419,109,4111
676,1074143,102,4125
678,2074143,113,4111
679,1102023,117,4114
680,6099087,117,4114
681,4019045,109,4203
682,2071034,113,4111
683,2065029,102,4107
684,2067404,109,4111
685,2042042,109,4111
686,5047411,114,4110
687,4033356,109,4111
689,3025826,106,4111
690,4028209,113,4111
693,4065221,113,4111
695,1026128,102,4125
696,4015327,109,4111
697,4037102,117,4114
698,4006011,102,4101
699,7030150,113,4111
700,5022049,114,4110
702,4032158,106,4208
704,4036265,102,4125
705,2048071,106,4208
706,2047108,115,4110
707,2001170,104,4125
708,2019369,106,5225
709,6063266,110,4125
710,4060039,115,4110
711,2070500,116,4110
712,5046399,114,4110
713,2072026,109,4207
714,6060342,110,4125
715,4003062,101,4110
716,3036147,114,4110
717,5023133,101,4110
718,3023132,102,4125
719,6029211,106,5225
720,6125086,107,4185
721,3016121,102,4125
722,2056111,113,5606
724,3041175,104,4192
725,3016101,102,4125
726,6020383,106,4111
727,2073153,106,4111
728,4016115,111,5216
730,6013071,101,4110
731,6024075,116,4110
732,1118173,102,4125
733,4036075,115,4110
734,1042126,110,4125
735,6059340,116,5254
736,5011211,106,4208
737,7012175,106,4208
738,5057102,102,4202
739,6086016,101,4110
740,7035345,113,4111
741,4007002,109,4207
742,6041230,101,4110
743,5004383,106,4208
744,6126019,117,4110
745,6031012,106,5225
747,6130099,101,4110
748,5047380,117,4114
749,3025908,112,4110
750,2073214,104,4125
751,7014212,102,4125
752,5050145,106,5216
754,2075098,106,4208
755,2006132,113,5606
756,2021525,104,4192
757,3010062,106,5225
759,3009081,102,4125
760,6081165,117,4114
761,2039092,106,4208
762,3019149,106,5225
763,4067091,106,4111
764,4021018,103,4110
765,5033366,114,4110
766,6060324,110,4125
767,2003356,104,4192
768,6030110,110,4111
769,4012003,109,4207
770,2069276,112,4110
771,7028190,104,4192
772,6076320,117,4110
773,6100214,116,4110
774,2068147,116,4110
775,6079315,109,4207
776,1027672,107,4111
777,1004253,116,4110
778,2061313,113,4111
779,5010009,102,4125
780,6039277,113,4181
782,6036415,105,4110
783,3031384,114,4110
784,5051128,105,4110
785,4004034,105,4110
786,4020128,106,4111
787,1089245,102,4125
788,5017096,117,4114
789,2019446,114,4110
790,3025495,102,4125
791,6037124,110,4111
793,6063103,110,4125
794,1073187,102,4125
795,4012204,113,4111
796,6040147,114,4110
797,6100208,117,4181
798,2062041,117,4114
799,6084408,114,4110
800,2042376,102,4125
801,1099405,102,4125
803,6015024,104,4124
804,6037061,106,5225
806,1003192,112,4110
807,1084101,112,4110
808,3008077,117,4114
809,5029273,102,4125
810,2045320,113,4111
811,1027450,106,4208
812,1102137,102,4125
813,1095129,102,4125
814,6056019,110,4125
815,6091269,117,4114
816,1090168,113,5606
817,2032038,117,4114
818,2063074,106,4111
819,4009017,113,5606
820,2069338,106,4111
821,2067024,106,4111
822,7018088,112,4110
825,6064029,110,4125
826,3036185,117,4114
827,5047207,110,4111
828,6025289,114,4110
829,3028094,106,4111
830,2040260,108,4110
831,4006091,113,5606
832,4062194,101,4110
833,6039118,109,4207
834,7006329,113,5606
835,5035225,104,4192
836,2001108,102,4125
837,3025806,101,4110
838,4060279,116,5254
839,4002425,101,4110
840,2056320,117,4114
841,2071428,115,4110
842,4012007,102,4101
843,2052390,102,5217
844,1063120,110,4125
845,7025069,104,4125
846,1081007,102,4101
847,1066060,106,4111
848,4060211,113,4111
849,2070090,104,4124
851,6086448,106,4111
852,5055065,117,4114
853,2067388,114,4110
854,6071018,113,5606
855,6038316,107,4111
856,2050366,104,4125
857,2071096,113,4111
858,3026265,113,4111
859,6014077,101,4110
860,6063078,107,4111
861,3026113,113,4111
862,6131165,113,4111
863,6130094,107,410A
864,2071375,113,4111
865,4003065,113,4111
866,6039092,105,4110
867,6036468,110,4125
868,3021311,104,4125
869,2001416,113,4111
870,6025206,102,4107
872,1051005,113,4111
873,2001065,113,4111
874,4059029,117,4116
875,1011027,102,4107
876,4057193,113,4111
877,7036236,104,4125
878,4059276,104,4125
879,1055054,115,4110
880,1056381,102,4101
881,1053370,104,4125
882,2064329,104,4125
883,3003535,102,5235
884,6004101,106,5225
885,1051138,107,410T
886,4058008,117,4116
887,6072017,102,5235
888,7035182,114,4110
889,6101117,106,5225
890,1040021,103,4110
891,6040263,113,4111
892,5046344,112,4110
893,5055175,110,4125
894,6061369,115,4110
895,6025339,104,4125
896,1078164,106,5216
897,6065067,106,4115
898,3031030,114,4110
899,4032287,116,4113
900,6085091,110,4125
901,6061313,110,4125
902,5033112,113,5606
903,1089028,115,4110
904,7015214,113,4111
905,2021078,104,4125
906,5035411,117,4116
907,4041018,112,4110
908,3025698,107,410A
909,1065051,102,5235
910,1099368,102,5235
911,4001092,113,4111
912,2044461,104,4125
914,5050134,106,5216
916,2014321,112,4110
917,2045319,113,4111
919,2068102,104,4124
920,6063224,107,4111
921,6041289,107,4111
922,1089117,112,4110
923,2021223,104,4125
924,4050193,104,4125
925,6078149,116,4113
926,6107064,107,4111
927,2064419,104,4125
928,4007105,116,5254
929,2069306,109,4125
930,6032130,114,4110
931,6032089,114,4110
932,1027752,113,4111
933,7044096,104,4124
934,1091052,107,410A
935,7045369,102,4107
936,3056094,102,4101
937,7011023,109,4202
938,2064181,113,4111
939,4016530,102,4101
940,4044280,112,4110
941,2025216,104,4125
942,4001116,106,5222
943,3021253,102,4107
945,7022110,104,4125
946,6066034,102,4107
948,6076286,107,4118
949,5046180,112,4110
950,1027282,104,4107
951,6007027,112,4110
952,2073345,115,4110
953,2021534,115,4110
954,6130085,112,4110
955,6061046,110,4111
956,4015443,102,4107
958,6086486,110,4125
959,2001303,103,4110
960,6044116,113,4111
961,5044307,113,4111
962,4042254,114,4110
963,4032253,113,4111
964,3045160,113,4111
965,2077082,104,5254
966,3025567,114,4110
967,2075013,104,4125
968,6064321,110,4125
969,6036109,114,4110
970,6063498,110,4125
971,1028060,113,4111
972,2057088,114,4110
973,5002140,112,4110
974,2055433,104,4125
975,6038360,110,4125
976,3045097,102,4101
977,6035082,115,4110
978,2056322,113,4111
979,1085029,102,4107
980,5013166,104,4125
981,7039028,102,4107
982,3039310,113,4111
983,1055104,102,4101
984,6029014,106,5222
985,6030407,114,4110
986,1027517,102,4101
987,2075108,117,4116
990,4018194,106,5222
991,1072722,102,5235
992,1017068,108,4110
993,7013064,117,4116
994,4057046,116,4113
995,4022094,114,4110
996,6060198,110,4125
997,5047016,106,4125
998,1001024,102,4101
999,6012193,117,4181
1000,2067450,115,4110
1001,4044040,106,5222
1002,6019411,117,4124
1004,2024527,104,4136
1005,1081117,112,4110
1006,6104036,115,4110
1007,7045092,112,4110
1008,5044098,110,4125
1009,6068115,107,4111
1010,6039041,106,4115
1011,6039219,110,4125
1012,3037102,114,4110
1013,2065009,117,4116
1015,2069194,104,4193
1016,2072071,102,4202
1017,6037352,117,4116
1018,2019261,114,4110
1019,5045283,110,4125
1021,4061258,116,4113
1022,1100349,102,4109
1023,2070572,117,4116
1024,4030374,117,4116
1025,1099330,107,4111
1026,1101243,102,4107
1027,6059053,121,4110
1028,6037364,117,4116
1029,7010584,117,4116
1030,2073260,102,4202
1031,5047306,107,4111
1032,5017037,106,4125
1033,2003059,117,4116
1034,5009046,116,5254
1035,2050462,107,4111
1036,6068037,110,4125
1037,4059309,108,4110
1038,5015165,102,4107
1039,6064237,107,4111
1040,7027315,116,5254
1041,4002031,116,4113
1042,4051071,116,5254
1043,6063488,116,5254
1044,6039181,108,4110
1045,2067112,110,4125
1046,6051036,102,4107
1047,3037073,109,4125
1048,6052110,102,4107
1049,5009069,102,4107
1050,6036086,114,4110
1051,2015489,104,4107
1052,4022012,116,4113
1053,4030379,108,4110
1054,4018447,102,4107
1055,4001173,102,4107
1056,7010519,114,4110
1057,1018464,108,4110
1058,6034111,102,4101
1059,5035245,102,4107
1060,1089436,102,4125
1061,2071488,102,4117
1062,5050061,116,4113
1063,3036113,102,4107
1065,6100319,112,4188
1066,7006301,104,5254
1067,4030055,116,5254
1068,4001341,102,4107
1070,2048378,103,4110
1071,4018222,102,4107
1072,2068029,109,4125
1073,7006107,104,4107
1074,2058131,110,4125
1075,6092179,107,410T
1076,6014145,110,4125
1077,6139013,110,4111
1078,6089220,111,4110
1079,6030273,107,4124
1080,1059024,116,5254
1081,5055476,115,4110
1082,2001093,115,4110
1083,4035159,119,4110
1084,1065115,115,4110
1085,5043019,102,4107
1086,2044220,104,4109
1087,1019025,102,4107
1088,3040214,104,4107
1089,4037249,115,4110
1090,1099107,102,4107
1091,1072473,113,4125
1092,4061361,108,4110
1093,2046297,116,4113
1094,5029276,118,4110
1095,3031110,108,4110
1096,6017101,107,410T
1098,6092150,111,4110
1099,5047071,107,4111
1100,6067043,110,4125
1101,6052104,110,4117
1102,6041125,103,4110
1103,1048101,102,4101
1104,6025275,107,410A
1105,6032046,110,4125
1106,2008106,104,4111
1107,4060233,114,4114
1108,6089233,113,4181
1109,6089253,110,4111
1110,6084333,110,4125
1111,4021133,102,4101
1112,2032176,116,4113
1113,3011294,103,4110
1114,6078495,116,4113
1115,6061389,110,4125
1116,2069271,108,4110
1117,2030244,104,4107
1118,2008075,110,4125
1119,3042052,107,4111
1120,3043069,104,4107
1121,4004580,110,4125
1123,2033070,106,5222
1124,4065187,107,410T
1125,1080126,102,4107
1126,4032075,106,4121
1127,1055312,108,4110
1128,6093089,102,4101
1129,2073268,109,4125
1130,5007112,104,4107
1132,2051015,102,4107
1133,2023068,108,4110
1134,6005014,110,4125
1135,1103115,116,4113
1136,1018009,102,4202
1137,4041397,108,4110
1138,6032194,116,4113
1139,6047010,102,4107
1140,2028208,103,4110
1141,3036229,106,5222
1142,2045008,108,4110
1143,6103158,117,4124
1144,6036132,108,4110
1145,2023230,102,4107
1146,2061223,108,4110
1147,2050363,102,4107
1148,4007198,102,4202
1149,4008285,114,4114
1150,1050050,110,4125
1151,4015199,106,5222
1152,7030498,109,4125
1153,2012009,103,4110
1154,2062067,102,4107
1155,1078147,107,4118
1156,5056048,101,5216
1157,1028012,106,4121
1158,1021096,110,4125
1159,2071484,102,4202
1160,5061350,102,4107
1161,2042108,102,4107
1162,6135027,116,4111
1164,1053165,102,4101
1165,1028155,110,4117
1167,1072366,102,5217
1168,2024180,104,4107
1169,4060053,116,4113
1170,2071059,103,4110
1171,4066216,103,4110
1172,2014087,116,4113
1173,6098301,102,4107
1174,6079314,103,4110
1175,2073322,104,4107
1176,2074136,116,4111
1177,2075138,109,4125
1178,1101694,104,5254
1179,2069207,108,4110
1181,2041189,104,4107
1182,6084487,106,4121
1183,2064218,104,4107
1184,2067431,112,4188
1185,4065213,103,4110
1186,6063334,110,4125
1187,2071432,102,4202
1188,6032170,116,4113
1190,4002464,116,4111
1191,2072162,102,4202
1192,3019217,104,4107
1193,1061058,110,4125
1194,1016035,116,4113
1195,2077195,116,4113
1196,1089393,116,4113
1197,6038221,110,4125
1199,5064220,104,4117
1200,2001222,103,4110
1201,2049227,104,4107
1202,1064034,102,4117
1203,3033007,106,4121
1204,5061279,102,4198
1205,7032338,104,4107
1206,2053173,116,4113
1207,2071182,116,4113
1208,5045206,101,4110
1209,1078291,110,4125
1210,5010461,104,4107
1211,1053173,102,4101
1212,6055257,103,4110
1213,5023085,106,4125
1214,6027106,107,4118
1215,2067224,104,4107
1216,5050017,101,5216
1217,2032110,108,4188
1218,6093024,108,4188
1219,2073132,106,4107
1220,7032040,113,4114
1221,6100287,107,4125
1222,6029493,108,4188
1223,2049050,110,4125
1224,4014064,116,5216
1225,6039090,121,4110
1226,6059391,110,4125
1227,2065025,119,4110
1228,6062134,110,4117
1229,4005178,110,4125
1230,2057044,113,4125
1231,6081300,108,4188
1232,1101116,116,4111
1233,5044319,106,4121
1234,6048111,110,4125
1235,6041176,105,4111
1236,2072224,108,4188
1237,3052003,110,4125
1238,3011011,109,4125
1239,2061355,103,4187
1240,1099646,101,5216
1241,3012039,102,4117
1242,6068145,102,4117
1243,1099720,102,4128
1244,6040192,116,4113
1245,2020134,108,4188
1246,1088014,119,4110
1247,4001061,106,4121
1248,5062310,113,4114
1249,4010005,115,4124
1250,6004015,102,5217
1251,7033134,116,4113
1252,6080203,106,4115
1253,4060478,116,4113
1254,4059393,116,4113
1257,2009126,102,4109
1258,6071057,110,4125
1259,1053164,117,4124
1260,6047158,112,4188
1261,4037178,109,4125
1262,3019030,102,4109
1263,2023150,109,4202
1264,2013165,109,4125
1265,6059353,110,4117
1266,1056055,102,4109
1267,2047241,104,4109
1268,4050173,116,4113
1269,6100236,114,4114
1270,4001215,116,4113
1271,2068048,109,4125
1272,1015015,102,4198
1273,3023158,112,4188
1274,2071343,116,4113
1275,5030527,110,4107
1276,1027749,102,4109
1277,2015313,112,4188
1278,6021247,108,4188
1279,1090030,105,4111
1280,1087060,106,4121
1282,2031050,119,4110
1283,1008056,105,4111
1284,1020092,106,4125
1285,3024560,109,4125
1286,2054443,102,4109
1287,6047258,102,4198
1288,6019347,104,4111
1289,6013213,106,4125
1290,4045272,116,4111
1291,1055093,109,4125
1293,2054170,109,4125
1294,6085058,106,4125
1295,2071108,116,4111
1296,1021033,105,4111
1297,4042025,116,4111
1298,2001388,102,4117
1299,5046155,117,4124
1300,4060344,116,4111
1301,2061040,104,4109
1302,4057107,116,4111
1303,5051053,115,4124
1304,3018031,109,4125
1305,1066075,112,4188
1306,2063128,102,5217
1307,6059303,110,4101
1308,2044295,106,4125
1309,5050056,116,4111
1310,1031232,116,4111
1311,2039039,110,4107
1312,4045144,116,4111
1314,6052025,110,5227
1315,5055367,102,5217
1316,2065168,108,4188
1317,5045137,121,4110
1318,6040173,101,4114
1319,1018335,121,4110
1321,3024598,116,4111
1322,1124035,114,5305
1323,3022111,114,5305
1324,2070545,102,4109
1325,4013113,102,4109
1326,3055325,106,4125
1327,2025170,106,4125
1328,3009021,102,4109
1329,3026249,102,4109
1330,2043221,104,4109
1331,4060419,109,4107
1332,6115112,121,4110
1333,4031080,112,4188
1334,5047246,112,4188
1335,4031277,119,4110
1336,7011315,104,4198
1337,6083223,108,4188
1339,5053122,106,4121
1340,6094065,110,5227
1341,3028159,116,4111
1348,5004221,106,4125
1349,6071314,104,4109
1350,3025845,114,4110
1351,5018033,109,4125
1352,3033053,116,4111
1353,4037368,104,5210
1354,1083001,106,5239
1355,2061299,102,4109
1356,4029105,109,4125
1357,6061363,102,4198
1358,4050095,104,4109
1359,2067256,109,4125
1360,6040005,106,4121
1362,6133081,121,4110
1365,5046258,114,5305
1366,2031165,108,4188
1367,4055130,115,4124
1368,5014012,116,4111
1369,6060477,110,4117
1372,3041231,102,4206
1373,6068183,110,4107
1374,2071236,113,4125
1375,6097015,106,4125
1376,4058210,116,4111
1377,4020125,104,4109
1378,1043239,123,4110
1379,6098340,121,4110
1380,2041594,116,4111
1381,6061305,110,4107
1382,7009058,119,4110
1384,5002268,109,4125
1385,7030373,110,4107
1386,6061069,110,4101
1387,5045407,121,4110
1388,2020299,109,4125
1389,3017179,103,4187
1390,2071351,106,4125
1391,3025151,106,4125
1392,6061035,110,4117
1393,2056299,115,4124
1394,7010445,113,4125
1395,2052280,112,4188
1396,4059239,113,4125
1397,3030151,116,4111
1398,6094014,108,4188
1399,6093361,105,4111
1400,6056008,105,4111
1401,1078185,110,4101
1402,2056248,109,4125
1403,2049176,116,4111
