Rank,AdvRollNo,InsCode,BranchCode
600,7004161,105,4110
601,2044244,104,4109
604,5047231,102,4109
605,6036447,110,4125
606,2068066,105,4111
607,7027452,116,4113
608,3020195,102,4107
609,2019172,113,5606
610,5046282,107,4185
611,2059400,104,4111
612,6030402,110,4111
613,7041027,114,4110
614,1084043,102,4101
615,1051124,106,5222
616,7021040,109,4125
617,1061020,107,410A
618,7027286,113,4111
619,2045085,104,4198
620,7005530,103,4110
621,7024058,113,4125
622,3055383,102,4107
624,2058265,106,4125
625,1068181,102,4125
626,5034253,102,4109
627,6138045,110,4125
628,2031154,104,5254
629,3016160,102,4109
630,2055229,112,4110
631,5033309,111,5216
632,6107074,103,4110
633,4004135,108,4110
634,6059107,110,4125
635,6041236,121,4110
636,2067378,103,4110
637,1111172,102,4125
638,7033225,113,4181
639,7040045,102,4107
640,2022025,102,4109
641,2027516,119,4110
642,3042036,102,4109
643,6086284,110,4125
644,2044532,107,4111
645,2041228,104,4109
646,3007119,109,4203
647,3038088,110,4125
648,7012205,107,4111
649,3043120,112,4188
650,2025172,104,4107
651,7038059,116,4111
652,1111052,108,4110
653,2002373,115,4124
654,4027175,102,4101
655,5010218,116,4113
656,4031156,112,4188
657,6037420,119,4110
658,7027330,104,4111
659,2009312,110,4101
660,6041341,112,4188
661,1037027,102,4107
662,6079394,110,4111
663,1040261,110,4125
664,7037077,109,4125
665,1082049,102,4117
666,6114067,107,4111
667,7019062,108,4188
668,7039063,113,4125
670,7044345,115,4124
671,2070123,113,4109
672,7003006,102,4107
673,2015142,104,4109
674,1102013,112,4188
675,6061024,110,4125
678,1077632,119,4110
679,2074103,113,4114
680,2062075,104,4107
681,1031139,102,4107
682,4005130,107,410A
683,6040092,119,4110
684,7033024,113,5606
685,6048193,112,4188
686,4055030,102,4107
687,5039091,106,4125
688,1030097,110,4125
689,1070079,110,4125
690,6015009,123,4110
691,7023065,116,4113
692,1008018,113,4125
693,3055411,106,4121
694,1100334,116,4113
695,4045076,106,4125
696,6060231,102,4117
698,1100485,102,4107
699,5021055,107,410T
700,2048182,110,4125
701,4050038,116,4113
703,7043410,113,5606
704,7029177,104,4109
705,5035016,112,4188
706,4005241,104,4111
707,7044278,104,4112
708,7045409,102,4109
709,4032012,116,4113
710,6013113,121,4110
711,7036026,102,4109
712,1030169,106,5222
713,2023020,116,5254
714,1104011,114,4114
715,6035170,106,4107
716,1005014,110,4125
717,7030509,116,4113
718,4001435,115,4124
719,4033365,116,4113
720,2072102,110,4111
722,1099556,110,4125
723,2075011,104,4109
724,2052221,110,4125
725,6037370,101,4110
726,4028151,102,4101
727,7013549,113,4125
729,7004254,116,5254
730,7006600,113,4125
731,4008356,113,5606
732,6037188,107,4111
733,7030299,106,4121
734,6005005,114,4110
735,2062096,113,4111
736,5033202,106,4125
737,1071061,111,4110
738,1056448,115,4124
739,5005120,110,4125
740,6019177,110,4125
741,1079214,119,4110
742,5030446,102,4206
743,4025122,104,4112
744,1004272,121,4110
745,5064097,116,5254
746,5040061,106,4125
747,7028155,104,4198
748,4033138,106,4125
749,3055270,110,4125
750,1023007,104,5210
751,4065149,109,4111
753,7048218,116,4113
754,4032092,109,4125
755,5004262,107,4111
756,1049080,102,4202
757,2053444,110,4125
758,6029314,111,4110
759,2043360,116,5254
760,1027781,109,4125
761,4004521,109,4101
762,1101356,110,4107
763,1080169,110,4117
764,3025808,102,4109
765,1018649,110,4125
766,4016487,105,4111
767,5033502,106,4170
768,7005012,113,4111
769,4035294,109,4125
770,4027184,113,4114
771,1101365,110,4107
773,1008041,121,4110
774,6021110,102,4117
775,1032033,110,4125
776,5058116,117,4124
777,1056098,121,4110
778,2076434,110,4125
779,5042051,106,4125
781,3055445,110,4125
782,2039009,105,4111
783,2027049,109,4125
784,1084024,116,4113
785,2032426,122,4110
786,5046188,109,4111
787,5031048,102,4202
788,6087321,110,4125
789,2005052,102,4109
790,2013308,109,4125
793,1078313,106,4125
794,4038181,114,4114
795,5044518,116,4113
796,2064021,114,4114
797,6100291,106,5225
798,2002426,116,4113
799,4033032,116,4111
801,5058215,102,5217
802,5015038,113,4114
803,3002235,106,4111
804,4055191,109,4125
806,4060185,109,4125
807,1027100,116,4113
808,4031350,109,4125
809,4043241,109,4111
810,5002261,109,4125
811,4041062,109,4101
812,4035168,116,4111
814,5028501,102,4109
815,5062252,106,4125
816,2041668,116,4111
818,5028361,120,4110
819,7036014,110,4101
820,5029437,106,4125
822,4013071,114,5305
823,3053045,123,4110
824,5013077,106,5208
825,5040003,103,4187
826,2039447,109,4125
827,3026384,111,4111
828,7043023,102,4109
829,2021599,104,4117
830,5029487,106,4101
831,5018031,106,4125
832,5005511,102,5217
833,2045333,113,4125
834,1104033,121,4110
835,3036244,102,4109
836,4060032,110,5201
837,1100518,104,4198
838,4012242,116,4111
839,4007414,104,5210
840,7030526,104,4107
841,7004175,103,4187
842,4026160,104,4109
844,7036061,105,4111
845,3031350,112,4110
846,2060006,102,4109
847,6137132,106,4170
848,5033275,116,4111
849,1073530,109,4125
850,7043330,102,4109
851,6041385,102,4109
852,2067271,104,4109
853,2076199,109,4125
854,2075083,113,4125
855,5033413,106,5225
857,6029352,114,4114
858,4009176,108,4188
859,6077165,108,4188
860,2073148,104,4109
862,2032002,114,4114
863,5029310,114,4114
864,6037017,110,4109
865,2068322,108,4188
866,7043061,113,4125
867,2049065,109,4125
868,6013210,120,4110
869,6030168,123,4110
871,4043159,109,4109
873,4019192,102,4198
874,5035104,113,4125
875,1113054,105,4111
876,2043038,101,4114
877,2073308,116,4111
878,1077611,107,4125
879,2075156,104,5210
880,5033164,101,4114
881,2021278,113,4125
882,2077033,102,4202
883,5032016,116,4111
884,7010175,109,4125
885,6020408,102,4107
886,2014238,104,4192
887,5011164,110,4107
888,2024323,104,4117
889,5062089,102,4198
890,1078179,102,4128
891,4061309,116,4111
892,2021589,116,4111
893,7020106,116,4111
894,7048193,113,4125
895,7016184,122,4110
896,5039065,105,4111
897,1081133,113,4125
898,1027433,106,4170
899,1081109,117,4124
900,4036255,117,4125
901,1084033,118,4110
903,5033040,106,4125
904,6039113,118,4110
905,2063160,113,4125
906,5045436,120,4110
907,6012195,123,4110
910,7017050,105,4111
911,4066098,113,4125
912,7017001,101,4114
913,4037128,113,4125
914,1078135,109,4125
915,6115225,116,4111
916,1099187,102,4128
917,1041236,105,4111
918,2019056,104,4136
919,7037291,122,4110
920,5059141,113,4125
921,5039097,102,4128
922,6083037,107,4125
923,5033070,106,4170
924,5028309,106,4107
925,2071339,109,4111
926,7037268,122,4110
927,2070609,109,4111
928,2015281,116,5216
929,5028039,106,4107
930,4033197,113,4125
931,7012065,116,4111
932,6025424,110,4109
933,1080139,102,4128
934,6004066,106,4111
937,1051115,102,4125
938,2076450,102,4128
939,4064152,114,5305
940,1072231,104,4105
942,5037073,106,5239
944,6096004,117,4181
945,5028314,116,4111
946,3008055,105,4111
947,7006030,102,4128
949,2006085,103,4187
950,2026395,113,4125
951,2003088,117,4125
952,6035188,117,4114
953,1073251,104,4117
954,5037279,114,4114
955,1003254,110,4101
957,1049046,102,4198
958,7005075,104,4117
959,2031249,104,4117
960,5033437,106,5239
961,1033136,104,5210
962,6090297,108,4188
964,4051237,109,4107
965,2012033,104,4125
966,4060127,103,4187
967,4033125,109,4101
968,4053048,104,4136
969,1056148,103,4111
970,2015166,101,4114
971,6060221,110,4117
972,1054083,101,4114
973,7014263,117,4125
974,1100580,102,4128
975,5062301,102,4128
976,2070236,104,5210
978,1074362,102,4128
979,6139078,110,4109
980,5028145,106,4101
982,5051022,114,4114
983,1079089,102,4128
984,1072194,117,4125
985,2062025,109,4109
986,1098091,108,4188
987,6131153,110,4109
988,5033449,106,5239
989,6084192,107,4125
990,2070459,102,4198
991,6081278,107,4111
993,4034258,116,5223
994,3033164,106,5239
995,3055212,106,5239
996,6076371,102,4128
997,6099138,107,4125
998,7007144,111,4111
999,5030514,106,4107
1001,3015032,109,4111
1002,2010495,104,4136
1003,1004458,117,4125
1004,5049096,120,4110
1005,4031222,109,4109
1006,1073354,102,4128
1008,6038194,107,4125
1009,1102010,110,5227
1010,5034257,117,4125
1011,2002229,113,4109
1012,3025192,114,4114
1013,2042258,109,4107
1014,4060106,113,4111
1015,1071066,117,4114
1016,2008101,104,4107
1017,1102156,104,4117
1018,5029036,114,4114
1019,2045341,117,4125
1020,4006051,102,4198
1021,5029051,106,4101
1023,4004139,107,4125
1024,1063125,102,4125
1025,6090136,117,4125
1027,2032013,113,4109
1028,5030556,117,4114
1029,7045262,106,5239
1031,7022025,122,4110
1033,5008128,102,4128
1034,4033413,114,4114
1035,1085272,106,5239
1036,7043278,106,4101
1037,6041136,123,4110
1038,2045169,113,4127
1039,1079133,102,4125
1040,2009371,116,5223
1041,6039144,110,4125
1042,6089392,110,4109
1043,2041443,107,4125
1045,1005026,102,4198
1046,6030204,114,4110
1047,4017096,110,4101
1048,6080315,110,4101
1049,4007138,113,4109
1051,1033202,109,4101
1052,1100491,113,4109
1053,2031208,104,4125
1054,5017197,106,4170
1055,2051024,102,4128
1056,2032325,109,4202
1057,1074517,102,4128
1058,4033285,109,4101
1059,5030284,106,4109
1060,6075097,108,4110
1061,6020486,101,4114
1062,4032139,102,4128
1063,2041572,106,4109
1064,1026029,110,4109
1066,5030374,102,4128
1067,2076071,113,4111
1069,6020318,114,4111
1072,2039422,114,4114
1074,6088384,110,5227
1075,3055117,109,4101
1076,2023403,113,4109
1077,6009043,107,4111
1078,5029301,106,4107
1079,2024134,116,4125
1080,1054130,102,4107
1081,1026147,116,5223
1083,1123002,117,4125
1084,1024003,114,4110
1085,7012181,108,4110
1086,2031017,113,4107
1087,3026045,114,4114
1088,2027222,106,4107
1089,2044030,113,4109
1090,6131244,101,4114
1091,1055113,111,4111
1092,4015149,109,4101
1093,5041168,106,4107
1094,1077502,116,5223
1095,4051056,102,520C
1096,2041019,109,4207
1097,1094033,117,4125
1098,1102011,108,4111
1099,5040120,110,4117
1100,1040199,123,4110
1101,1028068,106,5201
1102,2067088,106,5201
1104,7031076,104,4198
1105,5053010,121,4110
1106,6099203,113,4117
1107,2070267,117,4125
1108,5063113,104,4198
1109,6064209,110,4107
1110,4035413,117,4125
1111,4016621,109,4109
1112,5028195,106,4107
1113,1014047,109,4107
1114,7014196,106,4109
1115,6083270,123,4110
1116,6023055,106,5201
1117,6038084,110,4117
1118,1004039,106,4202
1119,1026141,123,4110
1120,6132030,110,4101
1121,3004008,117,4125
1122,2050500,109,4109
1123,2060127,109,4107
1124,6114080,110,4109
1125,2034233,106,5239
1127,3024554,114,4114
1128,5030487,117,4116
1129,3026365,110,4109
1130,1101329,113,4109
1132,6041080,114,4114
1133,5018192,102,4107
1134,1011040,115,4111
1135,6038069,104,4136
1137,1085144,111,4111
1138,2013157,109,4203
1139,4037376,117,4125
1141,5029079,102,4101
1142,7045410,106,4208
1143,7035129,109,4107
1144,5045081,111,4111
1146,6039161,112,4144
1147,2076236,109,4107
1148,7034141,113,4109
1149,4058050,110,4127
1150,4066123,117,4116
1152,1100163,114,5305
1153,2031078,114,5305
1154,5017225,106,4107
1155,4032392,101,4111
1156,1099203,114,4110
1157,7042117,104,4193
1158,7045148,109,4107
1159,2001274,112,4208
1160,7031109,110,4107
1161,1067092,102,4201
1162,2041631,104,4193
1163,2020451,104,4117
1164,6085260,110,4109
1165,5029477,106,5239
1166,6063110,110,4107
1167,7037426,111,5216
1168,6087179,118,4110
1170,6037442,118,4110
1171,1004118,109,4107
1172,1030064,118,4110
1173,6025245,120,4187
1174,2002305,104,4136
1175,6001074,101,4111
1176,2020058,112,4208
1177,7008104,115,4111
1178,5025119,109,4107
1179,1032074,114,5305
1180,5007302,104,4136
1181,7006417,113,4109
1182,6019323,118,4110
1183,1100545,118,4110
1184,2026453,102,4107
1185,2002168,113,4109
1187,7035351,118,4181
1189,1061035,106,4170
1190,3003094,101,5255
1191,2021139,115,4111
1193,1117054,102,4109
1194,2052320,108,4111
1195,1040186,101,4111
1196,2074022,104,4198
1197,4028111,104,4136
1198,5050103,110,4109
1199,7030254,109,4107
1200,6036093,110,4109
1201,1074050,110,4107
1202,3007061,110,4101
1204,7014346,112,4144
1205,7011192,109,4109
1206,4042330,114,4111
1207,6041056,121,4110
1208,5033055,114,4111
1209,6109102,110,4109
1210,4037207,104,4193
1211,5031013,106,4127
1212,1027499,116,5254
1213,2041635,109,4109
1214,6030146,114,4111
1215,1074231,102,4202
1218,2013038,104,4193
1220,4033376,109,4109
1221,1080090,112,4144
1222,6085416,121,4111
1223,2069086,109,4109
1224,6037200,110,4109
1225,7038030,114,4111
1226,2050355,104,4136
1228,6025324,110,4117
1229,2071277,115,4111
1230,7004167,110,4107
1231,4033173,112,4208
1232,6084078,112,4110
1233,5061252,102,4109
1234,5059107,114,4111
1235,2070214,110,4107
1237,3020086,113,4107
1239,2013100,112,4144
1240,1051101,106,4107
1241,6019041,118,4181
1242,6038409,110,4109
1243,5038096,101,4111
1244,1101488,110,4109
1245,1100271,113,4107
1246,2042050,113,4107
1248,1063059,110,4101
1249,6033313,123,4111
1250,6085235,105,4125
1251,7045252,113,4107
1252,6101135,110,4109
1253,7034024,113,4107
1256,4059051,113,4107
1257,1101702,113,4107
1258,2021428,113,4109
1260,1077044,104,4125
1261,5009128,104,4193
1262,1079213,110,4127
1263,7016036,102,520C
1264,6040235,101,4114
1265,1043210,110,4125
1266,1028061,109,4107
1267,3003198,113,4109
1268,2061382,117,4107
1270,3039295,114,5305
1271,1081308,105,4125
1272,2046063,113,4109
1273,7033237,115,4110
1274,6077190,110,4117
1275,7035231,104,4117
1276,1111145,110,4107
1277,1003204,111,5217
1278,4036404,109,4109
1279,6081277,115,4110
1280,1083133,104,4136
1281,7030080,109,4107
1282,2051223,112,4208
1283,1003244,106,5241
1284,4019423,114,5305
1285,6093285,107,4107
1286,6115190,103,4110
1287,6137287,112,4188
1288,6014026,115,4111
1290,2070289,109,4109
1291,6084108,119,4110
1292,7048148,113,4109
1293,3023071,109,4109
1296,1101628,113,4109
1297,7031070,114,4111
